lat,lng,cap
51.8596,-1.339,4.16
33.3443,126.769,1.77
36.086,127.5416,2.65
43.2147,17.6875,1.68
47.1985,18.1632,1.93
37.4617,118.7507,1.1
32.6352,130.7204,13.0
48.5407,12.0849,1.6
38.3147,-104.5734,5.27
52.0476,0.7483,0.54
36.5252,106.5388,1.93
35.7225,140.2856,0.45
40.7076,120.0668,0.77
41.534,13.5319,0.68
30.8457,120.809,13.53
37.5945,-5.6629,2.0
59.3717,26.0502,0.63
52.4603,7.1746,8.32
43.668,13.1537,0.4
14.901,100.4685,7.44
42.3669,-1.6527,2.51
43.2352,12.7571,5.29
51.7724,19.512,0.52
37.1204,140.0638,1.49
37.7328,106.3365,200.92
39.7345,111.1743,5.46
49.4318,14.4881,4.7
44.5495,11.9395,0.59
35.2068,135.0418,0.76
37.357,14.8723,0.51
47.1348,-1.5068,5.39
44.524,26.0433,0.77
49.9686,9.0937,0.82
32.2663,111.6579,1.35
36.5892,139.7497,3.91
36.2738,137.9744,1.29
50.5628,10.3974,1.51
52.907,21.514,0.71
49.5997,15.5726,1.06
36.1083,139.2687,9.39
36.1689,119.0195,1.8
23.9073,101.7483,4.98
36.4744,139.7546,0.73
44.5608,25.8787,6.18
59.3587,24.0842,17.22
45.2489,9.0383,3.05
43.6608,13.0215,6.64
36.7286,126.4735,3.34
46.5439,22.4467,0.9
-22.5906,15.0128,10.49
38.2654,23.8323,1.45
41.7328,115.9722,3.05
-33.4266,-71.0823,3.88
23.6108,120.4568,3.03
52.7434,6.4597,17.29
40.4153,115.0371,3.82
34.2842,-118.7963,0.53
39.6564,32.8595,12.19
44.0481,0.3429,9.14
43.9271,82.1508,33.03
11.7322,-86.3347,1.11
39.2113,-1.7931,7.35
35.9826,-114.9398,0.41
44.8815,7.5852,1.72
39.1624,28.9665,0.45
37.7215,-5.4192,6.15
39.0857,117.0421,10.78
40.6167,141.2299,0.66
37.9248,32.5179,1.13
44.9468,-95.6937,4.35
40.7173,22.8104,0.88
37.6491,106.7623,67.94
39.245,22.7307,1.49
40.9713,24.9212,1.84
38.6596,-107.9957,11.87
39.6838,-75.0108,0.61
31.3077,34.2306,0.45
23.0645,114.7183,9.22
42.9625,2.5438,0.49
-21.2896,55.4503,2.29
31.4617,119.6102,3.82
40.9246,-74.4938,6.31
53.2098,23.1935,2.09
50.332,11.9038,2.83
41.3895,-5.6717,0.43
34.6879,137.8472,3.03
18.2822,84.0486,1.04
41.7618,8.7615,4.47
16.8776,74.5197,0.86
49.5242,10.1923,2.07
48.8841,8.876,4.2
47.4218,8.3754,1.17
46.759,-0.1407,0.84
33.9249,130.8152,8.51
39.8997,-3.7268,8.72
26.5687,105.4744,4.04
32.6798,131.7814,2.01
49.219,10.353,2.15
35.9758,119.1744,1.7
38.8899,-1.2741,72.66
41.751,0.4577,1.54
37.5347,14.7599,3.08
-25.5743,26.0676,86.92
34.597,126.5305,0.71
43.0861,141.5511,0.86
16.4783,81.0179,1.5
34.829,111.8579,9.06
35.1463,109.798,1.61
35.5772,126.7052,7.99
35.2364,138.6941,1.32
33.4915,126.6147,0.73
46.1752,24.5459,1.61
37.8223,21.3138,0.69
35.4332,127.422,4.73
38.634,-86.9696,0.86
14.2602,-89.9509,1.9
40.0801,18.3733,1.14
42.6277,13.9862,0.42
42.393,-71.6544,4.43
36.4127,139.7412,0.52
35.0476,136.5959,3.64
36.7511,137.2054,2.71
44.818,-76.3073,15.43
37.9232,21.279,0.68
19.7588,-70.4892,0.75
15.1057,76.3604,1.14
42.1509,-76.8869,5.41
35.072,127.9283,1.48
37.5588,22.4137,0.9
36.5269,126.5671,3.1
35.9752,140.555,1.78
51.242,20.1251,1.59
38.9909,115.2184,1.39
22.7603,120.2773,2.47
35.1402,-117.9727,0.35
33.408,116.5399,7.63
49.5827,12.4088,2.53
43.387,13.6622,0.83
34.8471,137.8046,0.53
40.0667,23.4186,10.17
41.6327,-73.2184,2.06
35.448,139.4149,0.79
42.1493,-71.0694,0.34
35.7637,126.9272,1.71
-19.5691,-44.2202,2.31
39.892,-5.0013,7.92
-20.2708,-44.9765,4.24
5.3878,115.7318,2.11
40.0775,-109.2913,15.65
35.0612,138.9986,1.22
1.3294,103.6367,0.57
31.8848,130.6981,1.48
35.9316,-119.1451,0.66
13.9565,108.5478,1.89
37.9055,28.9318,2.84
35.0511,-86.3514,158.61
36.4528,127.9143,1.26
49.6197,10.516,0.56
42.5448,-75.0834,3.96
39.183,22.2698,0.72
33.2399,107.1601,8.0
52.5053,14.704,9.73
35.9952,139.9716,2.11
37.0193,126.8045,1.21
33.6725,130.7452,7.64
21.339,-100.5894,209.31
42.9265,143.2729,9.9
33.5396,131.2413,1.52
27.8562,111.5109,13.9
34.5757,132.8019,3.93
37.8125,29.3071,0.92
42.2611,-73.7773,1.11
26.3898,111.3718,1.82
36.9144,126.7949,10.03
-17.1466,-43.7655,15.44
36.1086,-120.2711,0.47
19.4944,76.5309,3.49
40.232,18.1213,0.77
-20.2642,-45.2288,3.6
4.9298,-73.9531,2.56
42.1012,0.2275,1.81
36.528,126.6482,1.04
37.4932,127.0947,0.37
34.6952,132.8285,2.05
29.7645,77.9834,0.86
-24.6617,18.0312,65.25
41.0577,-4.9061,0.28
34.0619,134.4018,0.74
35.2478,136.2868,1.02
54.8824,-6.2525,7.11
33.047,130.1676,1.29
36.6794,10.4917,0.61
38.0912,117.6554,0.41
50.5093,-4.3291,8.86
49.7586,6.101,0.69
37.4446,137.3346,5.78
52.6425,11.9178,2.82
33.4428,-112.1707,0.33
35.9349,140.29,1.68
-16.492,15.1788,1.32
36.1748,137.9024,0.59
44.3313,23.9816,0.75
52.0623,12.8885,8.24
33.2772,126.2422,0.62
37.8558,34.4608,1.05
36.1619,140.2262,0.57
38.24,23.7629,0.45
42.31,-72.1882,3.36
39.9386,112.2049,2.49
39.078,32.8596,4.88
-6.2055,106.3309,0.97
54.1878,74.6552,26.81
-37.0604,-72.373,8.46
35.4952,136.9521,7.22
51.7103,11.8385,3.28
54.3953,18.4221,1.27
39.5755,110.3137,64.51
34.9272,126.9574,0.84
36.3493,127.9656,8.23
37.514,-6.2314,6.29
40.7706,141.4076,4.74
51.8122,8.5152,3.7
31.4508,73.3223,1.16
50.7593,-1.6834,2.63
35.8243,126.9481,2.74
35.6142,112.2317,1.06
18.8827,93.7409,0.71
51.2165,-1.2867,0.37
41.0408,25.6899,0.58
34.746,-78.4253,21.84
36.6136,-120.3837,26.1
36.0222,140.5161,5.42
32.8468,129.7708,7.09
30.9338,-86.2448,70.21
53.845,19.1792,1.18
37.4833,-121.9465,0.54
31.8878,113.0343,10.08
43.5612,10.6397,0.47
41.6998,114.8051,11.47
51.1818,9.7628,1.28
36.9157,127.0591,0.66
37.7168,-121.396,1.45
52.1427,6.1594,0.47
49.2427,8.4473,0.69
22.1523,107.3971,19.19
51.4738,21.6649,0.7
35.2393,115.5895,1.03
40.9935,22.6053,1.18
34.7622,108.9114,2.81
42.6503,-71.9868,1.62
35.0162,-81.9291,2.21
52.3011,21.1122,1.14
35.5351,137.4583,2.96
36.0065,139.3447,1.18
28.8525,118.3493,32.63
33.8932,119.9443,1.59
52.2071,8.8144,1.17
44.4261,126.748,1.51
33.044,131.5699,2.58
41.6642,-1.1168,34.61
37.2289,21.9865,0.32
40.8353,-4.7276,7.4
31.9323,130.7302,2.01
40.1898,118.9223,9.68
25.048,55.2383,1.3
42.7437,-71.177,2.76
34.8676,134.3811,1.92
40.0292,-5.4992,7.78
5.2826,100.5196,1.05
35.8665,126.9971,9.44
43.0539,-74.8579,2.02
37.5007,30.0153,3.16
34.756,110.5362,7.33
22.9191,-82.5337,5.15
39.3008,-3.0492,2.87
30.5767,120.9531,7.39
40.9277,24.698,0.71
35.5667,140.3498,9.73
41.2482,15.7413,1.2
31.2866,74.4103,1.26
44.6751,10.7573,0.74
32.4964,119.6259,1.38
43.1893,-0.5789,1.19
42.3967,-72.6193,5.94
42.9119,17.6636,2.6
-18.7614,-47.5198,1.63
26.8883,110.6503,3.36
43.2786,-70.7618,3.26
11.4693,106.1331,3.86
38.12,140.9239,31.08
38.2225,33.928,5.5
29.5612,106.212,0.76
33.1735,114.4534,0.35
49.8566,7.9813,2.67
52.6879,8.8387,1.55
50.5183,9.1734,1.28
38.7376,21.1042,3.5
59.1534,26.0867,3.58
49.3015,11.36,0.58
50.8233,-2.5506,4.49
27.3317,-81.3679,55.93
35.3201,127.2146,2.91
36.0572,129.1045,0.53
35.5696,126.6279,8.74
51.1446,-2.5346,13.99
22.6106,120.4292,1.12
-32.3021,-71.1033,5.95
39.1649,-2.3908,3.76
40.1239,112.5218,188.15
48.7984,11.8327,2.5
46.0824,123.2486,1.97
40.9444,119.3923,1.75
18.6292,-69.9214,32.15
44.051,2.5021,0.96
42.9303,-78.5578,7.98
39.9406,-3.5401,1.92
51.3308,5.6197,1.51
41.2056,32.3175,1.3
39.9002,-83.4011,2.05
18.9049,110.4116,2.24
-2.7921,103.5388,0.75
34.1401,131.5447,0.4
31.8909,118.8018,0.34
43.0844,-75.3918,2.42
40.1122,29.8807,4.35
33.6504,-95.6218,3.23
35.5263,111.6838,1.72
50.9389,9.2365,1.26
26.3285,105.202,61.47
42.5636,13.7844,0.31
53.6259,-0.9666,0.33
17.0487,107.0786,1.39
33.1905,112.9335,1.03
48.9616,12.553,3.15
42.1082,-77.868,6.76
51.7517,7.0384,1.01
48.2391,11.0535,2.33
38.6329,-104.6621,44.65
38.7392,22.9799,0.78
42.471,-73.261,1.34
40.0972,28.7976,0.71
35.8179,139.5362,0.61
50.9119,-3.3763,1.2
33.4677,-95.2512,52.18
15.6481,100.2207,8.61
41.482,15.6086,1.33
-21.2011,-159.8002,0.76
32.2497,111.7123,34.91
42.5221,-73.7029,6.43
46.5386,2.6668,0.88
38.2598,-1.6851,38.63
35.5469,-82.8734,0.73
38.7343,21.404,0.94
44.511,12.0478,0.86
49.1779,11.8092,2.99
50.2948,13.6421,9.04
44.5579,11.1272,0.64
35.9736,140.2072,1.8
25.3237,105.7948,6.37
38.5889,-76.8767,14.28
35.9418,117.6443,773.1
31.1087,118.8327,27.91
42.2787,-71.6363,0.75
31.643,130.5977,0.55
44.9671,-122.9579,2.58
40.7643,141.2021,8.24
39.4508,20.896,0.59
37.0657,140.0151,3.41
-16.6587,-43.8051,6.76
35.8604,126.8664,1.43
34.602,127.7474,0.98
50.6855,12.1255,2.36
25.1844,74.2023,2.49
49.2158,8.1321,3.91
53.6166,-2.1473,0.46
-12.9204,-55.528,0.85
35.1557,140.2496,0.81
35.0053,134.964,0.75
40.6902,23.2409,0.76
34.6915,127.4485,6.52
36.9877,137.0387,37.76
43.8786,-73.4398,6.38
34.1126,112.7387,0.41
49.1961,-0.3038,11.1
37.6352,39.2258,6.08
41.4626,13.7494,2.12
49.8088,9.6472,2.13
22.6012,100.5386,5.26
35.5698,-115.4765,296.4
26.8088,107.523,6.12
48.0785,124.6553,5.97
37.6679,114.195,7.84
42.1328,-72.5541,4.11
33.2998,114.1555,0.5
38.0044,13.026,1.24
34.1014,112.0153,0.53
34.6974,134.964,2.83
39.6357,31.7484,6.75
32.9931,129.7777,0.7
41.8971,15.1544,1.69
40.4336,21.2923,1.05
39.7196,-4.652,6.81
12.443,107.9641,4.2
40.7042,22.0937,8.92
33.4317,119.7365,5.86
39.7011,-105.3273,0.82
34.2711,132.2477,0.39
39.1896,110.7983,1.36
42.3332,-96.3484,6.0
38.6185,140.8595,0.98
-34.878,-71.03,1.94
30.3251,115.1243,6.48
37.0513,-79.3045,4.15
52.341,1.6507,10.37
35.4898,134.8681,2.79
36.5669,118.9346,6.9
50.2485,15.5837,0.62
48.5063,12.7004,2.59
40.0398,-3.3769,4.84
42.744,120.3451,13.65
39.4037,20.0325,0.33
52.6349,4.8862,0.84
24.8842,109.0956,35.64
34.4396,136.5332,0.4
36.2496,139.2912,3.49
38.3123,23.4118,1.52
44.0572,-75.7337,0.38
39.3639,3.1324,3.05
36.0217,126.9605,3.17
40.7789,16.6686,4.35
26.8929,-109.3669,19.45
26.1808,50.6216,0.62
31.3491,34.4149,9.64
43.9262,2.1953,1.32
37.3664,140.9616,39.67
45.4711,2.5922,1.24
51.4087,17.4809,1.26
40.5166,21.7785,0.51
-21.7351,-52.407,2.78
31.3772,34.8704,0.85
33.8798,135.1563,1.18
26.9573,103.1434,37.78
49.7905,6.5582,5.84
38.283,141.0189,5.22
15.5358,76.1837,4.8
45.2904,19.2563,2.9
-20.4801,-45.9765,6.45
45.2789,8.4695,1.28
37.5065,-3.2467,2.44
33.005,131.6046,1.77
29.5236,90.33,58.55
28.626,-9.4677,1.51
50.7851,3.0941,1.46
53.7094,-1.5704,7.83
41.6205,-70.9182,0.48
49.3824,13.9281,2.33
38.8083,22.6061,0.52
42.39,-84.4891,10.43
31.8101,131.4542,0.97
40.65,118.973,1.14
28.5366,116.0254,1.44
36.1493,139.7735,2.65
46.1978,1.8955,10.67
-5.1788,-38.193,1.45
-25.1289,31.9141,0.81
-33.5315,145.5224,167.06
31.6028,118.4901,2.42
32.8385,129.7605,2.23
51.7528,10.2189,0.89
25.1774,102.1733,4.99
39.8171,-75.1968,3.33
52.93,14.032,0.39
35.8357,126.9209,3.87
42.2024,12.3189,5.43
54.7883,24.7642,1.37
36.1203,140.1116,3.73
40.877,22.4728,0.67
-18.4796,-54.7445,2.65
5.9886,80.3992,2.66
21.8172,110.7465,9.86
23.2745,108.992,7.3
24.9192,55.0575,7.07
42.379,-87.8938,0.32
38.0389,30.0566,2.99
23.2701,112.825,5.61
32.6592,-117.086,0.47
46.2592,15.5117,1.09
-12.0992,-55.8271,1.2
49.6732,10.3131,3.93
54.3426,19.724,0.94
51.3325,13.3627,0.85
32.4035,101.0935,1.07
25.7708,107.0231,3.22
48.9792,12.276,2.24
35.3333,-78.6619,5.58
39.599,22.4038,0.67
41.33,120.3656,17.25
43.9591,-69.7107,5.05
43.6514,12.8418,1.13
47.8971,7.6306,3.47
39.0018,-121.5785,1.09
47.0837,0.6459,3.07
45.1428,9.4705,3.01
35.1975,128.6705,1.3
33.7739,120.1922,0.68
35.4191,140.1158,1.27
9.4984,77.97,12.91
36.2227,140.2429,2.28
40.1404,-111.6485,1.32
-12.8004,28.2321,21.52
31.4899,108.779,4.18
12.3607,77.5894,2.76
35.1955,-77.8946,2.87
28.9484,117.6024,0.64
35.1492,126.6325,2.68
24.3383,113.4106,5.34
35.4756,128.049,1.85
31.9022,131.1593,2.9
40.2072,17.9568,1.28
-16.7409,-46.4503,2.97
38.044,40.0828,1.79
25.5667,101.8073,3.47
48.6545,12.4595,2.13
40.8561,22.5054,0.74
50.7665,10.3264,1.26
30.4976,114.8466,1.74
29.4806,113.8679,23.74
10.8596,79.8167,13.52
36.0226,140.4899,1.24
40.6906,16.7485,1.64
50.4655,7.8048,2.46
-37.5964,-72.2093,10.94
34.8238,126.9961,1.66
38.703,141.0181,0.93
18.0067,78.25,2.82
41.1637,24.1257,0.45
33.5579,130.8494,1.14
49.7007,10.2367,0.51
43.7686,13.0023,2.06
47.0335,19.5208,5.96
36.4428,128.3229,1.08
36.3822,139.9603,0.46
54.1419,22.9151,5.79
38.5247,39.0933,9.62
52.5814,17.2608,6.36
35.0076,136.1652,0.96
59.5858,16.4537,1.59
31.6216,115.779,3.49
43.8281,2.7362,0.45
-24.2668,-53.868,7.09
41.8548,140.7494,0.82
27.5959,118.858,23.73
39.6804,3.218,3.29
39.9709,112.1918,1.02
47.654,20.3289,4.74
37.1567,138.1549,4.01
38.8262,29.0466,0.65
29.9447,121.8263,14.87
41.6441,-72.7394,4.17
32.4902,35.5351,0.74
36.5975,139.1018,1.34
39.979,117.5843,54.67
51.6342,-1.3542,28.35
34.9386,139.1113,1.71
43.0636,12.3212,3.87
35.7053,126.993,2.7
39.0655,26.9856,2.03
53.6472,10.2836,2.07
51.1999,-1.6011,4.03
44.4526,26.2222,1.14
30.6097,35.8102,0.68
44.5916,-95.5201,0.69
35.6502,-81.2082,4.65
42.7974,143.4898,30.72
38.2829,140.7169,1.74
10.9234,106.2776,45.38
33.3989,126.2987,0.4
38.9703,-74.9221,1.34
45.2862,7.7094,6.42
-35.5919,-71.8827,4.29
51.8529,18.9086,1.59
30.8055,119.5478,25.27
33.2226,130.5252,1.51
32.3442,117.3535,28.71
31.4369,119.8083,1.0
30.5883,115.1239,8.3
54.1203,23.1299,1.18
36.1325,127.4094,1.17
46.2056,19.9346,4.24
47.2035,126.4295,2.8
27.9974,111.4511,26.43
42.4846,12.4698,3.47
26.7426,-81.1932,13.51
27.2663,84.4956,5.44
36.1227,127.5496,0.8
36.0074,112.6451,1.99
40.4157,-86.8968,0.26
40.1386,-85.6888,9.87
55.0431,56.0727,4.81
13.1053,108.9347,4.2
37.8779,140.814,2.5
35.5455,140.2958,1.84
36.6483,128.1755,1.91
45.806,13.9746,1.31
50.108,13.7456,0.71
52.2682,12.4926,0.84
37.362,128.8617,4.87
36.8917,37.4567,61.15
28.1662,115.9635,1.5
37.0737,140.0349,17.79
33.0151,116.3599,0.29
37.5685,-120.5229,0.32
53.5198,14.0532,9.45
28.3937,74.2239,3.57
51.4756,12.6607,7.97
45.8336,24.4024,3.91
50.0373,20.6766,0.78
41.6411,-89.8268,2.85
53.0987,22.0281,2.33
42.1417,11.7541,7.65
51.1446,-3.0713,1.7
35.9843,-120.1035,60.53
37.7511,-97.0741,1.62
35.109,134.882,3.63
39.6413,-87.6952,0.56
38.6244,-90.087,2.78
42.4421,25.686,8.03
39.271,-74.6495,0.93
34.8509,136.2558,0.64
30.7324,115.3896,5.54
-32.4122,119.6908,13.35
45.5202,-94.1323,1.72
24.489,9.4604,4.34
34.5296,133.6595,2.92
-6.2814,107.1337,0.39
36.7809,140.045,1.25
24.193,71.6335,2.37
33.2265,107.4534,9.71
-15.7523,-56.2079,2.44
31.6425,131.0213,2.58
51.7774,22.2185,1.43
34.8778,136.8983,0.7
41.6457,-72.8153,0.79
42.3934,26.7198,8.42
22.1262,73.6639,9.16
32.8423,-106.008,1.39
37.1189,-120.4815,2.37
34.7284,136.9089,2.48
37.9267,118.1992,14.75
30.0316,120.8146,8.75
44.5729,122.3365,2.75
35.0543,33.8816,8.66
40.0032,-8.8554,13.37
37.9091,140.813,1.43
30.0402,98.4224,8.5
33.3126,114.4811,0.33
34.6691,127.3805,0.33
44.2701,12.0193,0.84
38.2269,-122.0813,2.59
14.58,78.5719,15.95
37.7381,12.9857,1.96
35.6268,128.4387,4.38
35.5157,127.1574,1.19
51.379,5.3118,3.08
34.3809,112.6499,49.84
51.9227,16.4564,2.88
39.5075,141.1548,2.59
50.2181,8.2486,8.87
34.8777,127.3134,0.99
35.012,33.2965,0.59
40.596,114.6781,0.63
38.1558,128.0499,0.68
43.1143,89.2957,1188.85
34.1481,134.5603,0.4
7.796,99.2165,4.72
39.8257,-5.6502,180.86
39.287,-78.6416,16.65
51.0234,13.7856,0.56
34.4412,127.4815,2.09
44.0186,143.515,2.31
21.9046,-102.0769,102.37
39.6809,30.8756,1.18
35.2138,-119.3951,3.9
34.5086,116.0631,0.34
36.9717,115.5945,3.78
36.9797,35.5826,5.65
14.2816,120.8661,0.43
48.9647,5.9522,0.33
43.2995,-0.5163,5.23
46.9963,17.3413,5.87
35.2975,140.2932,29.17
37.5679,-78.3526,1.83
42.0973,-78.8884,2.44
49.8471,18.421,4.88
50.6504,20.2412,2.15
43.2135,2.3068,1.02
51.2489,11.4667,3.64
23.3024,114.1374,2.67
51.4883,13.3764,13.28
29.8741,77.7571,24.31
48.8798,12.9555,0.36
36.4826,93.3862,1.73
48.4405,10.3479,8.47
33.4506,133.4197,1.23
32.3675,118.3186,0.98
33.9609,-80.3735,0.63
42.6842,-73.0811,1.32
47.7054,-2.7124,0.95
42.4208,25.6596,3.7
34.8247,137.8334,0.9
-32.0412,25.5173,0.8
46.6347,17.4662,2.12
47.1279,125.5413,1.44
38.2037,128.3483,0.87
32.2883,130.473,8.21
35.0432,117.1722,6.69
56.7116,12.8846,6.76
37.8197,106.9832,14.62
51.9426,21.9942,1.7
39.2499,-2.794,4.01
37.5958,24.3368,0.41
28.3691,117.9769,18.86
51.1402,0.56,0.86
39.1689,22.756,0.63
44.6919,-92.8169,1.16
37.5257,14.7533,2.14
49.7723,8.4905,3.92
-23.0517,-50.2495,7.94
9.8804,13.9233,25.81
37.356,114.9794,0.3
32.7457,128.756,0.69
33.9147,-117.9661,0.28
52.2083,13.9412,10.85
44.4001,0.7747,2.73
50.1927,14.3741,1.46
31.103,114.6562,2.78
36.3399,140.3978,14.5
42.8941,-81.123,9.07
11.069,108.0986,2.76
47.7732,17.5051,0.48
49.045,8.7327,2.02
-1.9082,-79.712,1.99
58.311,26.6866,1.15
17.2316,77.8648,5.63
35.605,138.8989,1.29
25.6054,74.593,1.32
15.0848,108.5481,2.17
32.9908,130.1751,0.52
36.3119,137.9803,1.39
33.0174,116.1065,0.37
36.0816,140.554,1.4
34.802,137.7203,0.55
46.3893,-79.9324,1.43
32.9135,130.8273,5.69
37.9115,-8.3232,0.73
34.694,126.1445,1.56
39.4102,22.4918,2.0
39.8821,21.5596,1.84
48.6919,12.3578,4.0
34.9931,135.0614,1.09
32.7655,-81.2462,19.93
35.8146,-78.3121,5.76
36.7438,129.4415,1.31
44.6216,-93.1339,4.82
56.2081,9.5461,23.08
40.4604,16.8064,3.79
34.7262,112.678,1.55
36.1916,138.2825,5.19
37.5476,13.34,1.52
30.9198,108.8813,8.74
43.7041,127.4395,13.62
28.9563,75.561,26.31
51.958,11.3826,7.5
16.0362,-61.7057,1.7
38.6893,-75.7541,0.61
37.2062,14.6479,0.99
34.9193,136.6352,6.44
51.9115,5.7639,5.56
39.462,22.5239,4.59
33.4182,115.96,0.48
50.8998,22.8329,1.85
-21.2319,-68.2516,0.98
30.9691,118.9773,22.1
52.9435,-2.0134,11.91
43.2778,17.9212,1.2
-23.1101,29.835,0.32
39.6778,121.9433,0.59
37.4075,-5.5379,1.33
36.3237,117.4272,2.36
34.3684,108.8761,1.33
34.1112,117.2005,1.43
27.9585,-82.724,0.6
34.1831,116.0647,2.84
23.2974,73.2784,8.26
30.9873,116.9116,1.0
39.9554,18.1206,2.78
22.0074,110.8905,3.81
33.4145,132.5141,1.39
32.5925,116.1009,1.22
33.9232,-116.5951,4.47
35.3504,133.5055,13.91
45.8935,21.149,16.3
37.6123,-5.8012,3.15
26.7971,71.493,67.8
24.5363,102.0945,10.75
14.842,101.2071,4.24
36.6513,139.764,0.61
39.7323,141.9675,4.96
36.6084,136.864,3.6
24.4919,54.6003,2.93
40.8856,15.4417,0.71
44.9378,12.1061,1.49
56.368,22.5527,0.61
37.2071,127.5299,0.79
38.1864,-113.3008,0.74
48.5765,13.2818,2.76
15.5276,-7.0148,0.69
50.6192,20.4472,2.34
51.1192,10.683,2.64
24.5476,100.3157,17.69
36.462,112.6685,1.67
26.7103,128.1782,0.51
48.157,-2.7883,3.78
35.5865,139.7671,0.9
17.7265,79.0395,10.37
32.8536,129.8002,13.72
58.7247,25.9033,0.48
48.77,8.9102,0.86
37.497,36.6079,1.03
39.2499,141.0547,2.47
45.3728,11.3743,1.59
42.4895,-75.9207,6.37
34.7311,135.0668,3.86
43.9312,4.7883,0.45
50.2325,11.7305,0.57
42.0484,-71.0625,2.44
17.9448,104.006,7.27
35.0532,126.373,0.68
42.9403,143.4448,6.14
35.5829,116.0427,24.94
35.8826,-119.0306,42.19
35.8323,139.8134,1.65
38.4316,102.4878,178.57
40.0542,-86.8868,16.77
47.7198,17.6972,1.8
40.165,33.1912,1.77
36.9902,126.5803,1.32
-22.2661,-51.467,1.45
4.2517,-74.8597,41.39
28.7098,29.0298,2.79
37.4722,22.3415,1.19
40.4851,141.5542,0.56
33.2468,129.8933,0.76
37.9242,34.6227,2.65
32.1086,110.2141,3.21
22.1282,111.6551,1.8
32.9581,117.3142,2.18
-33.268,-70.7862,10.08
40.3295,114.6516,0.68
42.2355,0.3553,3.7
35.3578,134.8453,0.63
51.8135,4.5781,1.72
24.5143,100.2506,0.69
41.0029,16.5442,1.0
49.3506,6.9514,2.52
41.8519,-70.5708,5.38
32.9534,110.0436,2.15
52.1962,8.3811,4.43
41.8576,-0.3879,2.03
41.8633,2.8869,0.77
38.9266,-0.5282,4.43
36.3873,138.9346,0.89
54.7973,8.6673,1.29
50.1025,8.8013,4.13
-33.7518,18.6059,1.43
53.7355,12.7928,2.52
39.4314,-77.3633,1.27
46.3232,20.713,2.57
38.7974,27.2325,6.15
40.4272,-74.1512,0.55
18.2384,78.3394,1.77
36.4842,111.5924,2.2
48.8835,8.5116,0.5
37.6503,22.6549,3.24
36.6382,117.6391,1.79
35.7566,140.2406,0.55
34.5571,-112.4512,1.91
36.5977,106.2131,7.52
40.2414,18.1206,5.44
25.2821,98.9795,2.62
39.6682,140.262,1.93
54.3333,23.8413,0.36
25.837,104.4552,1.22
37.5877,34.1416,12.33
40.0448,27.0412,5.66
40.4194,33.5062,2.84
36.5347,-119.4077,0.37
40.1378,140.0364,7.21
26.7266,119.5718,5.39
40.2772,-74.0781,1.03
33.614,133.0151,1.16
44.3501,1.4677,8.61
25.9905,99.5348,6.38
50.071,21.4652,2.22
42.7289,23.3287,2.01
22.0771,111.7079,1.11
40.3603,18.1347,3.91
51.7691,4.651,11.65
35.3085,127.3048,0.82
33.4099,132.4249,0.98
32.1859,-111.2254,0.88
23.9343,120.4772,0.37
38.403,34.9728,5.36
39.2347,141.0608,3.84
36.5341,33.2594,44.97
37.2677,113.8186,1.75
-19.9404,-44.6053,0.7
17.6816,77.7232,8.38
39.268,22.0899,0.44
49.4249,7.1192,2.67
-20.6486,-49.6594,6.9
34.2218,134.7234,1.18
37.3654,113.2562,14.56
33.4277,126.8137,3.21
32.292,113.0566,8.06
-33.6597,-71.3609,3.56
44.9174,-72.781,0.67
35.0072,135.5364,1.88
37.7855,-1.4784,1.24
33.7052,114.2737,30.41
46.4484,-63.8103,8.68
37.0502,117.1605,0.32
36.8109,140.4354,48.9
37.0832,119.1505,2.83
39.3817,22.3576,0.68
51.5779,-2.4772,53.22
42.1579,-120.4124,104.07
33.4879,126.6266,1.66
44.493,21.0713,7.89
34.034,112.8403,5.73
28.2405,116.5281,2.22
52.0088,8.5991,0.58
35.6242,-106.0443,0.55
39.9987,15.987,0.49
38.1256,-6.1603,1.71
35.5961,-120.6896,2.09
41.206,120.6025,2.95
39.5939,20.9358,0.84
-6.9565,-37.9929,200.29
10.1259,77.7182,12.23
30.0867,119.9713,2.09
55.1059,23.9573,4.18
34.7245,127.5904,3.05
51.2191,18.9225,1.11
46.1065,0.7726,3.06
36.6477,106.6538,1.28
42.2053,-1.7984,2.65
29.0462,100.3912,1.42
48.0804,7.3155,13.34
45.5081,8.0152,3.04
42.1152,121.8651,14.01
37.5837,103.6835,1.72
40.4807,17.9092,18.71
51.2462,5.7622,5.21
33.2139,131.4931,2.07
35.8448,126.9565,1.46
36.0643,120.073,1.5
28.2147,113.1265,5.32
24.739,99.0935,2.34
41.2363,23.3257,0.44
32.1673,119.6443,4.61
27.8713,109.8459,0.77
50.874,-2.987,4.46
37.0406,22.4439,3.4
40.1634,115.0791,1.58
13.5747,108.2968,1.05
36.6569,-6.1352,2.03
37.0373,31.7195,3.38
43.7017,143.7189,2.8
44.4032,24.2319,1.26
35.6812,127.3206,0.69
15.0056,104.9149,11.02
30.2713,112.3478,4.84
40.8923,21.4247,0.97
48.1871,19.3196,3.36
50.604,17.6357,10.1
49.4742,8.2525,5.08
43.4291,5.268,1.14
49.5216,17.1929,2.1
26.3942,113.2648,0.84
-3.2016,39.752,69.07
28.0912,116.5453,2.08
41.0384,24.8576,1.35
49.0696,21.3373,2.82
49.4438,12.0841,0.97
